MSOA code,March,April,May,June,July,5 month - March to July
E02005040,0,10,2,2,0,14
E02005041,1,1,2,1,0,5
E02005042,0,3,2,1,2,8
E02005043,0,3,3,0,0,6
E02005044,1,4,0,1,1,7
E02005045,0,6,1,2,2,11
E02005046,0,3,1,3,0,7
E02005047,0,2,1,1,0,4
E02005048,0,5,5,2,1,13
E02005049,1,1,3,1,0,6
E02005050,1,7,8,10,3,29
E02005051,0,3,3,3,1,10
E02005052,0,4,3,2,0,9
E02005053,0,6,4,0,0,10
E02005054,0,3,2,3,0,8
E02005055,0,5,0,0,0,5
E02005056,1,6,3,1,0,11
E02005057,0,5,1,1,1,8
E02005058,0,5,0,1,2,8
E02005059,0,3,0,1,2,6
E02005060,1,9,4,1,2,17
E02005061,2,9,3,0,1,15
E02005062,1,2,0,2,1,6
E02005063,1,1,2,1,0,5
E02005064,0,2,0,0,0,2
E02005065,0,6,2,0,2,10
E02005066,0,3,1,0,2,6
E02005067,0,3,0,0,0,3
E02005068,1,0,1,0,0,2
E02005069,0,13,2,1,0,16
E02005070,0,4,2,0,0,6
E02005071,0,1,1,0,0,2
E02005072,1,0,1,0,0,2
E02005073,1,7,8,0,0,16
E02005074,1,2,1,0,0,4
E02005075,0,7,2,2,0,11
E02005076,1,7,1,0,0,9
E02005077,1,0,0,0,0,1
E02005078,1,4,3,0,0,8
E02005079,0,7,0,0,0,7
E02005080,0,4,2,1,0,7
E02005081,0,2,0,0,0,2
E02005082,0,1,1,1,0,3
E02005083,1,4,0,1,0,6
E02005084,1,4,1,1,0,7
E02005085,0,1,1,0,0,2
E02005086,0,1,2,1,0,4
E02005087,3,9,1,0,1,14
E02005088,0,6,1,1,0,8
E02005089,0,4,1,1,0,6
E02005090,0,9,0,0,1,10
E02005091,0,8,1,1,2,12
E02005093,1,8,0,2,1,12
E02005094,0,2,0,0,0,2
E02005095,1,1,0,0,0,2
E02005096,0,2,2,0,0,4
E02005097,1,3,3,1,0,8
E02005098,0,13,4,1,0,18
E02005099,0,2,0,0,0,2
E02005100,1,0,1,1,0,3
E02005101,1,1,0,0,0,2
E02005102,0,6,1,1,0,8
E02005103,1,4,6,1,0,12
E02005104,0,3,3,1,2,9
E02005105,0,2,1,2,2,7
E02005106,0,5,2,1,1,9
E02005107,0,6,10,7,3,26
E02005109,0,1,3,4,2,10
E02005110,0,4,1,1,0,6
E02005111,0,6,3,2,0,11
E02005112,0,3,4,2,0,9
E02005113,0,2,6,4,1,13
E02005114,0,0,1,2,2,5
E02005115,0,0,3,0,0,3
E02005116,0,1,2,0,0,3
E02005117,0,4,0,1,0,5
E02005118,0,4,0,0,0,4
E02005119,1,4,1,0,0,6
E02005120,0,6,1,0,0,7
E02005121,0,4,0,1,0,5
E02005122,0,1,0,0,0,1
E02005123,1,6,1,0,0,8
E02005124,1,9,3,0,0,13
E02005125,0,8,0,0,0,8
E02005126,2,3,2,0,0,7
E02005127,0,9,1,0,0,10
E02005128,0,0,7,7,1,15
E02005129,1,10,3,1,2,17
E02005130,0,3,4,0,0,7
E02005131,0,1,2,1,0,4
E02005132,0,26,2,1,0,29
E02005133,0,11,3,1,1,16
E02005134,0,4,1,1,0,6
E02005135,0,1,4,1,0,6
E02005136,0,10,0,2,1,13
E02005137,1,2,2,0,1,6
E02005138,1,8,2,0,1,12
E02005139,0,1,0,0,2,3
E02005140,0,3,3,1,2,9
E02005141,1,6,2,0,0,9
E02005142,1,4,2,2,0,9
E02005143,0,5,2,1,1,9
E02005144,0,4,0,2,1,7
E02005145,1,4,2,0,0,7
E02005146,0,0,0,0,0,0
E02005147,0,5,4,2,3,14
E02005148,1,1,3,0,0,5
E02005149,0,3,5,0,1,9
E02005150,2,3,1,0,0,6
E02005151,2,3,4,0,0,9
E02005153,0,4,2,1,0,7
E02005154,1,0,12,0,0,13
E02005155,1,1,1,1,0,4
E02005156,0,1,1,0,0,2
E02005157,2,1,1,0,0,4
E02005158,0,4,1,0,1,6
E02005159,0,1,1,2,0,4
E02005160,1,1,1,1,0,4
E02005161,0,2,0,3,0,5
E02005162,1,1,0,4,0,6
E02005163,0,2,0,1,0,3
E02005164,0,2,1,0,1,4
E02005165,0,1,5,4,0,10
E02005166,0,1,1,0,0,2
E02005167,0,2,3,2,1,8
E02005168,0,3,1,4,1,9
E02005169,0,1,2,0,0,3
E02005170,2,4,0,0,0,6
E02005171,0,6,5,1,2,14
E02005172,0,2,0,0,0,2
E02005173,0,1,2,0,0,3
E02005174,0,5,2,0,0,7
E02005175,0,1,2,1,0,4
E02005176,1,1,0,1,0,3
E02005177,0,7,1,0,0,8
E02005178,0,3,3,0,0,6
E02005179,0,3,4,0,0,7
E02005180,0,6,0,2,1,9
E02005181,0,1,1,0,0,2
E02005182,0,4,2,0,0,6
E02005183,0,3,0,0,0,3
E02005184,0,0,1,0,0,1
E02005185,0,1,0,0,0,1
E02005186,0,0,0,1,0,1
E02005189,0,9,2,0,0,11
E02005190,0,2,0,0,0,2
E02005191,1,5,2,1,0,9
E02005192,0,5,1,1,0,7
E02005193,0,6,3,2,0,11
E02005194,0,2,2,1,0,5
E02005195,0,0,1,0,0,1
E02005196,1,10,4,1,0,16
E02005197,0,1,1,2,0,4
E02005198,0,9,4,0,0,13
E02005199,0,3,2,0,0,5
E02005200,0,0,2,1,1,4
E02005201,0,3,4,5,2,14
E02005202,0,8,4,1,0,13
E02005203,1,1,0,2,0,4
E02005204,0,6,2,4,0,12
E02005205,0,1,1,1,0,3
E02005206,0,8,4,2,0,14
E02005207,1,7,3,1,0,12
E02005208,0,9,5,2,0,16
E02005209,0,4,5,0,1,10
E02005210,0,8,7,1,0,16
E02005211,1,2,2,2,1,8
E02005212,1,8,1,0,0,10
E02005213,0,6,3,2,1,12
E02005214,1,4,1,0,0,6
E02005215,1,2,2,1,1,7
E02005216,0,1,1,0,0,2
E02005217,0,3,2,0,1,6
E02005218,1,1,7,2,1,12
E02005219,0,2,1,0,1,4
E02005220,0,3,1,0,0,4
E02005221,1,12,1,0,0,14
E02005222,0,5,1,1,0,7
E02005223,1,1,1,0,0,3
E02005224,1,1,3,0,0,5
E02005225,0,1,0,0,0,1
E02005226,1,3,3,0,0,7
E02005228,0,1,0,0,0,1
E02005229,1,1,0,0,0,2
E02005230,0,0,1,0,0,1
E02005231,0,3,1,1,1,6
E02005233,0,5,0,0,0,5
E02005234,0,1,1,0,0,2
E02005235,0,0,0,0,0,0
E02005236,0,5,4,0,0,9
E02005237,0,1,0,0,0,1
E02005238,0,1,1,1,1,4
E02005239,1,1,0,0,0,2
E02005240,0,6,2,0,0,8
E02005241,0,1,3,0,0,4
E02005242,0,4,0,0,0,4
E02005243,1,6,4,1,0,12
E02005244,1,1,0,0,0,2
E02005245,1,2,1,0,0,4
E02005246,0,4,3,1,1,9
E02005247,0,2,2,0,0,4
E02005248,0,3,1,1,0,5
E02005249,0,3,1,0,0,4
E02005250,0,2,1,0,1,4
E02005251,1,4,2,1,1,9
E02005252,1,1,3,4,0,9
E02005253,1,5,2,1,0,9
E02005254,0,1,2,0,0,3
E02005255,2,5,2,0,0,9
E02005256,0,6,12,4,0,22
E02005257,0,5,7,2,0,14
E02005258,0,4,3,2,2,11
E02005259,2,1,5,0,0,8
E02005260,0,1,4,3,0,8
E02005261,3,3,3,0,0,9
E02005262,0,0,4,1,0,5
E02005263,0,5,0,1,1,7
E02005264,0,1,1,1,0,3
E02005265,0,4,3,0,0,7
E02005266,0,2,4,0,0,6
E02005267,0,1,1,0,0,2
E02005268,0,5,2,1,0,8
E02005269,0,2,0,0,0,2
E02005270,0,1,1,0,0,2
E02005271,0,1,0,3,0,4
E02005272,0,2,0,0,0,2
E02005273,0,2,0,1,0,3
E02005274,0,0,0,0,0,0
E02005275,0,2,2,0,0,4
E02005276,0,5,1,1,0,7
E02005277,0,5,0,0,0,5
E02005278,0,1,1,0,0,2
E02005279,0,1,0,0,0,1
E02005280,0,4,1,0,0,5
E02005281,1,3,4,0,0,8
E02005284,0,10,6,0,0,16
E02005285,0,2,2,1,0,5
E02005286,0,4,4,0,1,9
E02005287,0,3,1,0,0,4
E02005288,0,3,2,1,0,6
E02005289,0,0,3,0,1,4
E02005290,0,1,5,1,1,8
E02005291,1,2,0,1,0,4
E02005292,0,4,1,1,0,6
E02005293,0,4,1,1,0,6
E02005294,1,2,1,0,0,4
E02005295,0,8,1,0,0,9
E02005296,0,3,2,0,0,5
E02005297,0,3,4,4,0,11
E02005298,0,1,0,0,0,1
E02005299,0,3,2,0,0,5
E02005300,0,0,1,1,0,2
E02005301,1,3,3,2,0,9
E02005302,0,2,1,0,0,3
E02005303,0,5,1,0,0,6
E02005304,0,3,0,0,0,3
E02005305,0,6,3,0,1,10
E02005306,0,2,3,2,0,7
E02005307,0,1,3,0,1,5
E02005308,0,6,0,1,0,7
E02005309,0,5,0,1,0,6
E02005310,2,15,2,1,0,20
E02005311,0,2,1,0,0,3
E02005312,0,4,2,0,0,6
E02005313,0,7,4,0,0,11
E02005314,1,6,3,0,0,10
E02005315,0,5,1,0,1,7
E02005316,0,5,0,0,0,5
E02005317,0,6,0,0,0,6
E02005318,1,8,2,2,0,13
E02005319,0,3,3,1,0,7
E02005320,0,2,6,1,0,9
E02005321,1,3,2,1,0,7
E02005322,0,8,7,4,1,20
E02005323,0,2,2,1,0,5
E02005324,0,2,1,1,0,4
E02005325,0,5,0,0,0,5
E02005326,0,7,10,1,0,18
E02005327,0,1,1,0,0,2
E02005328,0,2,3,0,0,5
E02005329,0,3,3,2,0,8
E02005330,0,4,0,0,0,4
E02005331,0,3,9,3,1,16
E02005332,0,4,3,1,0,8
E02005334,0,1,0,0,0,1
E02005335,4,7,3,0,1,15
E02005336,0,1,1,0,0,2
E02005337,0,3,6,1,0,10
E02005338,0,6,4,1,0,11
E02005339,2,1,0,0,0,3
E02005340,1,4,3,4,0,12
E02005341,0,2,3,3,0,8
E02005342,0,2,1,1,0,4
E02005343,0,1,2,1,0,4
E02005344,0,2,2,1,0,5
E02005345,0,3,2,1,1,7
E02005346,1,1,1,2,0,5
E02005347,0,0,2,0,1,3
E02005348,0,1,4,1,1,7
E02005349,1,5,1,0,0,7
E02005350,0,11,2,1,0,14
E02005351,1,2,3,1,0,7
E02005352,1,2,2,0,0,5
E02005353,1,1,1,0,0,3
E02005354,1,3,2,0,0,6
E02005355,1,0,1,0,0,2
E02005356,0,3,2,0,0,5
E02005357,0,1,0,0,0,1
E02005358,0,3,0,0,0,3
E02005359,0,1,2,0,1,4
E02005360,0,4,0,0,0,4
E02005361,0,0,1,0,0,1
E02005362,0,1,4,0,0,5
E02005363,1,5,4,4,2,16
E02005364,1,1,0,0,0,2
E02005365,0,6,2,2,0,10
E02005366,0,1,4,1,0,6
E02005368,0,1,1,0,1,3
E02005369,1,6,3,0,0,10
E02005370,2,0,0,0,0,2
E02005371,1,1,1,0,3,6
E02005372,2,3,1,0,0,6
E02005373,1,3,0,0,0,4
E02005374,1,2,1,0,1,5
E02005375,0,8,8,0,0,16
E02005376,0,4,0,0,0,4
E02005377,0,5,2,0,0,7
E02005378,0,0,1,1,0,2
E02005379,0,2,1,0,0,3
E02005380,0,1,1,1,0,3
E02005381,0,5,5,0,0,10
E02005382,1,3,3,1,0,8
E02005383,2,5,4,2,0,13
E02005384,1,6,6,3,0,16
E02005385,0,1,1,0,1,3
E02005386,0,10,4,5,1,20
E02005387,1,0,0,1,0,2
E02005388,1,4,0,2,0,7
E02005389,1,4,0,1,1,7
E02005390,0,2,0,2,0,4
E02005391,1,3,0,0,0,4
E02005392,0,3,1,0,1,5
E02005393,0,1,5,0,0,6
E02005394,0,1,0,0,0,1
E02005395,0,3,0,0,0,3
E02005396,1,6,3,0,0,10
E02005397,0,4,0,2,0,6
E02005398,0,1,0,1,0,2
E02005399,1,4,0,1,0,6
E02005400,0,2,2,1,0,5
E02005401,1,3,1,0,0,5
E02005402,0,7,2,0,0,9
E02005403,0,2,0,0,0,2
E02005404,2,4,1,0,0,7
E02005405,0,3,0,0,1,4
E02005406,0,9,0,0,0,9
E02005407,0,2,2,0,0,4
E02005408,0,2,1,1,0,4
E02005409,0,1,2,0,1,4
E02005412,1,5,2,2,0,10
E02005414,0,8,3,3,0,14
E02005415,1,6,3,2,0,12
E02005416,0,1,1,0,0,2
E02005417,0,0,1,0,0,1
E02005418,0,1,1,0,0,2
E02005419,0,1,3,0,0,4
E02005420,0,5,0,0,0,5
E02005422,0,5,1,0,0,6
E02005423,1,4,3,2,0,10
E02005424,0,1,0,0,0,1
E02005425,0,0,0,0,1,1
E02005426,0,2,0,0,0,2
E02005427,0,1,0,0,0,1
E02005428,0,5,2,0,2,9
E02005429,1,2,2,0,0,5
E02005430,0,0,0,0,0,0
E02005431,0,1,0,0,0,1
E02005432,0,1,0,0,0,1
E02005433,0,3,2,0,0,5
E02005434,0,3,1,1,0,5
E02005435,0,3,0,0,0,3
E02005436,1,0,1,1,1,4
E02005437,1,1,1,0,0,3
E02005438,0,4,2,1,0,7
E02005439,1,0,1,1,0,3
E02005440,0,1,0,0,0,1
E02005441,0,1,1,1,0,3
E02005442,0,0,0,0,0,0
E02005443,0,0,1,0,0,1
E02005444,2,7,4,1,0,14
E02005445,0,0,0,0,0,0
E02005446,0,0,0,0,0,0
E02005447,0,1,0,2,0,3
E02005448,0,2,0,0,0,2
E02005449,0,1,0,0,0,1
E02005450,0,1,0,0,0,1
E02005451,0,3,0,0,0,3
E02005452,1,0,1,0,1,3
E02005453,0,1,0,0,1,2
E02005455,1,6,0,0,0,7
E02005456,0,7,0,0,0,7
E02005457,0,2,0,1,0,3
E02005458,0,2,0,0,0,2
E02005459,0,1,0,1,0,2
E02005460,0,0,0,0,0,0
E02005461,0,4,0,0,0,4
E02005462,0,6,0,0,0,6
E02005463,0,1,0,0,0,1
E02005464,0,5,0,0,0,5
E02005465,1,2,4,1,0,8
E02005466,1,2,0,0,0,3
E02005467,0,2,0,0,1,3
E02005468,0,2,0,1,0,3
E02005469,1,1,3,0,0,5
E02005470,0,2,2,0,0,4
E02005471,0,0,1,0,0,1
E02005472,0,6,4,3,0,13
E02005473,1,0,11,2,0,14
E02005474,0,3,0,0,0,3
E02005475,0,1,0,0,0,1
E02005476,0,1,0,0,0,1
E02005477,2,2,2,0,0,6
E02005478,0,0,1,0,0,1
E02005479,0,5,0,1,0,6
E02005480,0,1,0,0,0,1
E02005481,0,2,2,0,0,4
E02005482,0,1,0,0,0,1
E02005483,0,1,0,1,0,2
E02005484,0,1,1,0,0,2
E02005485,0,7,4,1,0,12
E02005486,0,8,1,0,0,9
E02005487,1,1,1,1,0,4
E02005488,0,0,3,1,0,4
E02005489,0,1,2,3,0,6
E02005490,0,2,0,3,0,5
E02005491,1,2,2,0,0,5
E02005492,0,3,0,0,0,3
E02005493,0,0,2,0,0,2
E02005494,0,3,1,0,0,4
E02005495,0,3,1,0,0,4
E02005496,0,1,0,0,0,1
E02005497,0,1,1,0,0,2
E02005498,0,0,0,0,0,0
E02005499,0,1,0,0,0,1
E02005500,0,1,0,0,0,1
E02005501,0,1,1,0,0,2
E02005502,0,3,0,0,0,3
E02005503,1,1,1,0,0,3
E02005504,0,3,1,0,0,4
E02005505,0,5,0,0,0,5
E02005506,0,0,1,0,0,1
E02005507,0,3,0,0,0,3
E02005508,0,5,0,0,0,5
E02005509,0,11,13,0,1,25
E02005510,0,5,2,0,0,7
E02005511,0,1,1,0,0,2
E02005512,1,5,4,1,0,11
E02005513,0,3,6,0,1,10
E02005514,0,2,2,0,0,4
E02005515,0,3,1,0,0,4
E02005516,0,1,0,0,0,1
E02005517,1,0,0,0,0,1
E02005518,0,2,2,1,0,5
E02005519,0,0,1,0,0,1
E02005520,1,0,1,0,0,2
E02005521,0,1,0,0,0,1
E02005522,0,0,3,1,0,4
E02005523,0,3,0,0,0,3
E02005524,0,2,2,0,0,4
E02005525,0,1,2,1,1,5
E02005526,1,0,3,0,0,4
E02005527,0,6,3,0,0,9
E02005528,1,0,0,0,0,1
E02005529,0,3,0,0,0,3
E02005530,0,1,0,0,0,1
E02005531,0,3,0,0,0,3
E02005532,0,1,1,0,0,2
E02005533,0,4,2,1,0,7
E02005534,0,0,0,0,0,0
E02005535,0,5,9,0,0,14
E02005536,0,2,2,0,0,4
E02005537,0,2,3,0,0,5
E02005538,0,3,1,0,0,4
E02005539,0,5,4,4,0,13
E02005540,0,5,0,2,0,7
E02005541,0,2,1,1,0,4
E02005542,0,1,0,0,0,1
E02005543,0,3,0,1,0,4
E02005544,0,1,1,1,0,3
E02005545,0,1,1,0,0,2
E02005546,0,1,0,0,0,1
E02005547,1,2,0,0,0,3
E02005548,0,1,0,0,0,1
E02005549,1,2,0,0,0,3
E02005550,0,3,0,0,0,3
E02005551,0,3,3,0,0,6
E02005552,1,3,2,0,0,6
E02005553,0,5,5,0,0,10
E02005554,1,2,5,0,0,8
E02005555,0,4,3,0,0,7
E02005556,1,6,5,1,0,13
E02005557,0,4,1,0,0,5
E02005558,0,6,0,0,0,6
E02005559,1,5,3,2,0,11
E02005560,0,4,3,0,0,7
E02005561,1,8,0,0,0,9
E02005562,0,6,1,0,0,7
E02005563,1,2,4,0,0,7
E02005564,0,4,5,0,0,9
E02005565,0,2,1,0,0,3
E02005566,2,2,0,1,0,5
E02005567,1,10,3,0,0,14
E02005568,0,3,0,0,0,3
E02005569,1,4,1,0,0,6
E02005570,1,2,0,0,0,3
E02005571,0,2,2,0,0,4
E02005572,0,4,5,1,0,10
E02005573,0,2,0,0,0,2
E02005574,0,0,3,0,0,3
E02005575,0,2,0,0,0,2
E02005576,1,4,0,0,0,5
E02005577,0,0,0,0,0,0
E02005578,1,0,2,0,0,3
E02005579,0,5,2,1,0,8
E02005580,0,3,1,1,0,5
E02005581,0,1,1,0,0,2
E02005582,0,3,1,0,0,4
E02005583,0,1,1,0,0,2
E02005584,0,0,1,0,0,1
E02005585,0,2,1,0,0,3
E02005586,1,0,0,0,0,1
E02005587,0,0,0,1,0,1
E02005588,0,2,3,1,0,6
E02005589,0,1,1,0,0,2
E02005590,0,1,2,0,0,3
E02005592,0,2,0,0,0,2
E02005593,0,2,1,0,0,3
E02005594,0,0,0,0,0,0
E02005595,0,0,0,0,0,0
E02005596,0,1,0,1,0,2
E02005597,0,0,0,0,0,0
E02005598,0,1,0,0,0,1
E02005599,0,0,1,0,0,1
E02005600,0,0,0,0,1,1
E02005601,1,2,1,0,0,4
E02005602,0,3,4,0,0,7
E02005603,0,4,2,2,0,8
E02005604,0,2,0,0,0,2
E02005605,1,0,0,0,0,1
E02005606,0,0,0,1,0,1
E02005607,0,1,2,0,1,4
E02005608,0,7,11,0,0,18
E02005609,2,2,2,0,0,6
E02005610,0,3,0,0,0,3
E02005611,0,2,0,0,0,2
E02005612,0,0,1,2,0,3
E02005613,0,4,3,0,0,7
E02005614,0,6,3,1,0,10
E02005615,0,4,4,0,0,8
E02005616,0,2,3,1,0,6
E02005617,0,4,1,2,0,7
E02005619,0,1,0,1,1,3
E02005620,0,5,4,2,0,11
E02005621,0,5,1,1,0,7
E02005622,0,0,0,1,0,1
E02005623,0,4,3,4,0,11
E02005624,0,2,0,2,0,4
E02005625,2,9,3,3,0,17
E02005626,2,2,1,0,0,5
E02005627,1,4,2,1,1,9
E02005628,1,6,2,0,0,9
E02005629,0,0,1,0,0,1
E02005630,1,12,2,1,1,17
E02005631,1,4,2,1,0,8
E02005632,2,12,2,3,0,19
E02005633,0,7,1,2,0,10
E02005634,0,5,3,2,0,10
E02005635,1,1,5,1,1,9
E02005636,0,5,3,1,0,9
E02005637,0,4,4,1,1,10
E02005638,1,4,0,1,0,6
E02005639,0,3,4,0,0,7
E02005640,1,5,7,5,4,22
E02005641,1,2,2,2,1,8
E02005642,0,2,3,0,1,6
E02005643,1,1,2,0,0,4
E02005644,0,2,2,0,0,4
E02005645,1,9,11,2,1,24
E02005646,1,0,1,3,1,6
E02005647,0,0,5,2,0,7
E02005648,2,3,3,0,0,8
E02005649,0,4,6,1,0,11
E02005650,0,6,5,0,1,12
E02005651,1,3,3,1,0,8
E02005652,0,2,18,3,0,23
E02005653,1,9,1,1,0,12
E02005654,0,1,1,1,1,4
E02005655,0,4,2,1,0,7
E02005656,0,1,0,1,1,3
E02005657,0,4,1,0,0,5
E02005658,1,1,1,0,0,3
E02005659,1,3,3,3,0,10
E02005660,0,4,3,1,0,8
E02005661,0,3,3,2,0,8
E02005662,1,2,5,0,0,8
E02005663,0,1,3,1,0,5
E02005664,0,23,2,3,0,28
E02005665,0,3,1,0,0,4
E02005666,0,2,3,2,1,8
E02005667,0,13,5,2,0,20
E02005668,0,9,4,1,1,15
E02005669,1,4,0,1,0,6
E02005670,0,1,1,0,0,2
E02005671,1,4,1,0,0,6
E02005672,0,0,0,2,0,2
E02005673,0,6,3,2,0,11
E02005674,2,10,6,2,1,21
E02005675,0,2,1,1,0,4
E02005676,1,1,0,3,0,5
E02005677,0,0,2,1,0,3
E02005678,0,2,2,0,1,5
E02005679,0,5,4,1,0,10
E02005680,1,4,5,0,0,10
E02005681,0,5,3,1,1,10
E02005682,0,3,1,0,0,4
E02005683,0,4,2,2,1,9
E02005684,0,5,0,2,0,7
E02005685,0,2,1,2,0,5
E02005686,0,6,1,0,0,7
E02005687,0,0,0,0,0,0
E02005688,2,5,0,0,0,7
E02005689,0,1,3,0,0,4
E02005690,0,0,1,0,0,1
E02005691,1,2,1,0,0,4
E02005692,0,1,0,0,0,1
E02005693,0,3,1,0,0,4
E02005694,0,2,1,0,0,3
E02005695,0,4,7,0,0,11
E02005696,1,4,3,0,0,8
E02005697,1,9,3,1,1,15
E02005698,0,3,2,0,0,5
E02005699,0,2,0,0,0,2
E02005700,0,2,5,2,0,9
E02005701,0,6,2,1,2,11
E02005702,1,6,3,0,0,10
E02005703,0,3,0,0,0,3
E02005704,1,10,5,1,0,17
E02005705,1,1,1,0,0,3
E02005706,0,4,0,0,1,5
E02005707,1,3,1,0,0,5
E02005708,0,5,0,0,0,5
E02005709,0,13,8,0,0,21
E02005710,0,11,8,2,0,21
E02005711,0,5,1,2,1,9
E02005712,0,4,0,0,0,4
E02005713,0,1,1,1,0,3
E02005714,0,1,0,0,0,1
E02005715,0,11,19,4,0,34
E02005716,0,3,5,0,0,8
E02005717,0,4,3,0,0,7
E02005718,1,6,2,0,0,9
E02005719,0,2,2,0,0,4
E02005720,0,1,4,1,0,6
E02005721,1,1,1,0,1,4
E02005722,1,2,1,0,0,4
E02005723,0,3,1,0,0,4
E02005724,0,4,3,1,1,9
E02005725,0,1,3,2,1,7
E02005726,0,1,1,0,0,2
E02005727,0,2,1,0,0,3
E02005728,0,3,0,0,0,3
E02005729,0,1,1,0,0,2
E02005730,1,3,0,0,0,4
E02005731,0,7,0,0,0,7
E02005732,0,2,0,0,0,2
E02005733,0,0,0,0,0,0
E02005734,0,6,2,1,0,9
E02005735,0,3,3,1,0,7
E02005736,0,3,0,0,0,3
E02005737,0,1,0,0,0,1
E02005738,0,0,0,0,0,0
E02005739,1,9,7,0,1,18
E02005740,0,2,4,0,0,6
E02005741,0,7,0,4,0,11
E02005742,3,2,1,0,0,6
E02005743,0,3,0,0,0,3
E02005744,1,6,1,1,0,9
E02005745,0,4,1,1,1,7
E02005746,0,3,0,1,0,4
E02005747,0,9,4,0,0,13
E02005748,0,5,1,0,0,6
E02005749,0,12,6,1,0,19
E02005750,0,7,2,2,0,11
E02005751,0,3,0,1,0,4
E02005752,0,5,2,0,0,7
E02005753,0,8,0,3,0,11
E02005754,0,15,0,0,1,16
E02005755,1,1,2,0,0,4
E02005756,0,1,1,0,0,2
E02005757,1,5,0,1,0,7
E02005758,0,3,1,1,0,5
E02005759,0,2,2,0,1,5
E02005760,0,0,0,1,0,1
E02005761,0,1,1,2,0,4
E02005762,0,0,4,2,0,6
E02005763,0,1,0,0,0,1
E02005764,0,10,4,1,1,16
E02005765,0,5,8,1,0,14
E02005766,0,0,0,0,0,0
E02005767,0,3,10,4,0,17
E02005768,0,1,0,0,0,1
E02005769,1,3,1,0,1,6
E02005770,0,0,1,1,1,3
E02005771,0,3,2,2,0,7
E02005772,0,2,0,0,1,3
E02005773,2,6,1,1,0,10
E02005774,0,5,5,19,2,31
E02005775,0,17,5,4,1,27
E02005776,3,1,2,3,1,10
E02005777,0,13,0,0,0,13
E02005778,0,2,3,0,1,6
E02005779,0,6,1,1,1,9
E02005780,0,4,2,0,0,6
E02005781,0,9,5,0,0,14
E02005782,1,4,3,1,0,9
E02005783,0,4,4,0,0,8
E02005784,3,5,2,4,0,14
E02005785,0,3,12,1,0,16
E02005786,0,1,0,0,0,1
E02005787,0,2,0,0,1,3
E02005788,1,4,0,0,0,5
E02005789,0,3,1,0,0,4
E02005790,0,5,0,1,0,6
E02005791,0,0,1,0,0,1
E02005794,0,5,1,0,0,6
E02005795,0,1,0,0,1,2
E02005796,0,1,0,0,0,1
E02005797,1,1,2,0,0,4
E02005798,0,4,1,0,0,5
E02005799,0,3,3,0,0,6
E02005800,0,5,0,0,0,5
E02005801,0,1,1,0,0,2
E02005802,1,5,4,1,0,11
E02005803,1,3,3,2,0,9
E02005804,0,13,6,1,1,21
E02005805,0,2,1,0,0,3
E02005806,0,1,2,0,0,3
E02005807,0,6,0,1,0,7
E02005808,0,4,2,0,0,6
E02005809,0,2,1,2,0,5
E02005810,0,2,0,0,0,2
E02005811,0,2,1,0,0,3
E02005812,1,0,1,0,0,2
E02005813,0,3,5,0,0,8
E02005814,0,1,1,1,0,3
E02005815,0,2,0,0,0,2
E02005816,1,4,6,1,0,12
E02005817,0,1,3,0,1,5
E02005818,0,3,1,0,0,4
E02005819,0,6,0,0,0,6
E02005820,0,2,0,0,0,2
E02005821,1,2,0,0,0,3
E02005822,1,5,11,1,0,18
E02005823,1,12,1,1,0,15
E02005824,2,4,1,0,0,7
E02005825,0,2,7,0,0,9
E02005826,0,4,1,0,0,5
E02005827,0,10,6,0,2,18
E02005828,1,1,1,0,0,3
E02005829,1,11,6,1,2,21
E02005830,0,1,2,0,0,3
E02005831,0,3,1,0,0,4
E02005832,0,9,3,1,0,13
E02005833,0,3,1,0,0,4
E02005834,3,10,3,0,0,16
E02005835,0,13,1,0,1,15
E02005836,0,4,1,1,0,6
E02005837,0,0,0,2,1,3
E02005838,0,5,2,1,0,8
E02005839,0,2,2,4,0,8
E02005840,0,1,2,1,0,4
E02005842,0,1,0,0,0,1
E02005843,0,3,0,0,0,3
E02005844,0,0,2,1,0,3
E02005846,0,1,2,0,0,3
E02005847,0,1,3,1,0,5
E02005848,0,3,0,1,0,4
E02005849,0,0,3,0,1,4
E02005850,1,7,9,0,0,17
E02005851,0,5,0,0,0,5
E02005852,1,3,3,1,0,8
E02005853,1,3,0,0,0,4
E02005856,2,5,0,1,0,8
E02005857,0,2,1,0,0,3
E02005858,0,1,1,0,0,2
E02005859,0,0,0,1,0,1
E02005860,2,13,3,1,1,20
E02005861,0,3,0,0,0,3
E02005862,0,1,2,1,0,4
E02005863,0,5,4,0,1,10
E02005864,0,2,0,1,0,3
E02005865,1,0,0,0,0,1
E02005866,2,2,2,1,0,7
E02005868,0,7,1,0,0,8
E02005869,0,4,2,0,0,6
E02005870,0,2,1,0,0,3
E02005871,1,4,2,1,0,8
E02005872,0,6,2,0,0,8
E02005873,0,15,5,1,0,21
E02005874,0,3,0,0,0,3
E02005875,0,2,11,1,0,14
E02005876,1,17,0,0,0,18
E02005877,1,2,1,0,1,5
E02005878,1,3,1,1,1,7
E02005879,1,1,0,0,0,2
E02005880,0,2,0,0,0,2
E02005881,1,1,1,1,0,4
E02005882,1,1,1,0,0,3
E02005883,0,4,0,0,0,4
E02005884,0,3,2,1,0,6
E02005885,0,5,2,0,0,7
E02005886,0,2,1,0,0,3
