MSOAC,LSOACOUNT,POPMID15,IMD19 SCORE
E02000900,5,8712,27.38653811
E02000901,6,10219,15.18197994
E02000902,5,8748,24.62900366
E02000903,5,9224,35.59168159
E02000904,4,8631,20.25292515
E02000905,5,10063,21.85160201
E02000906,5,9520,24.49563477
E02000907,6,10969,36.86957261
E02000908,5,11782,22.12619997
E02000909,5,9014,20.60535833
E02000910,6,10708,24.58240699
E02000911,5,11457,29.24512255
E02000912,5,9029,28.83343936
E02000913,5,9231,24.06185982
E02000914,5,11190,35.18019383
E02000915,5,9050,21.75980552
E02000916,5,9587,27.13461875
E02000917,5,9954,19.80860247
E02000918,5,9570,26.85788474
E02000919,5,9399,21.24470242
E02000920,5,10118,27.82377288
E02000921,6,11315,30.60685002
E02000922,6,10816,23.84354484
E02000923,4,7825,12.64306569
E02000924,7,12194,26.94160563
E02000925,4,7908,26.59996295
E02000926,6,9997,15.82190337
E02000927,4,7224,22.18776024
E02000928,5,8593,9.812317584
E02000929,4,7433,33.28118283
E02000930,5,10611,14.54632758
E02000931,5,9435,7.606388871
E02000932,6,10903,11.19879895
E02000933,5,8673,10.54486037
E02000934,5,9783,12.08771491
E02000935,4,7053,28.71294442
E02000936,5,8811,12.45230757
E02000937,5,8242,9.173110167
E02000938,5,10477,22.71332051
E02000939,5,8219,7.413664436
E02000940,4,8405,21.52855134
E02000941,6,10199,12.46074674
E02000942,6,9382,8.84261554
E02000943,5,8858,12.18767205
E02000944,4,7193,25.05396622
E02000945,4,8025,27.48183003
E02000946,5,8726,18.25819356
E02000947,5,8587,8.234073716
E02000948,6,9931,13.88965784
E02000949,6,9829,11.20838722
E02000950,5,7673,13.0261444
E02000951,4,6690,16.91454155
E02000952,4,6161,19.61165996
E02000953,4,7694,12.05371926
E02000954,4,6217,16.68636223
E02000955,4,6497,25.77732477
E02000956,4,8120,22.83344249
E02000957,6,11075,19.2439991
E02000958,5,8733,15.49050475
E02000959,4,8101,20.70418862
E02000960,4,7584,9.878800369
E02000961,5,10601,16.0467538
E02000962,5,9274,16.4712851
E02000963,5,11029,33.10000508
E02000964,6,13643,29.66748193
E02000965,5,9064,15.31345929
E02000966,6,10378,11.88889458
E02000967,4,8567,9.325169137
E02000968,8,15457,41.57188322
E02000969,5,10136,38.76028216
E02000970,5,10102,9.603868244
E02000971,5,8702,15.57238405
E02000972,5,9682,20.04761589
E02000973,6,10955,17.76054742
E02000974,6,8468,19.77871457
E02000975,5,9533,12.23830347
E02000976,6,10585,17.89070033
E02000977,4,6487,19.28146
E02000978,6,10433,8.156269338
E02000979,5,9580,20.43121106
E02000980,5,9707,23.26019264
E02000981,5,9955,14.60604992
E02000982,6,8818,25.22996847
E02000983,6,9307,21.72847158
E02000984,5,7725,5.686450874
E02000985,5,7447,8.467446623
E02000986,5,8717,12.65314133
E02000987,5,7288,29.73082903
E02000988,5,8641,32.75342912
E02000989,6,8179,12.14526018
E02000990,5,7832,15.69278447
E02000991,5,7618,22.61405238
E02000992,4,5934,13.57907314
E02000993,4,7337,50.57126823
E02000994,5,7953,56.26203709
E02000995,5,8166,27.46100049
E02000996,5,8234,56.21862461
E02000997,4,5911,21.74391677
E02000998,5,8923,46.90545893
E02000999,5,7665,64.85801813
E02001000,6,9186,36.6069288
E02001001,5,8472,23.58364235
E02001002,6,9635,31.97120592
E02001003,5,7350,9.405188707
E02001004,5,8370,48.95607097
E02001005,5,8243,42.58393558
E02001006,5,7996,36.56101226
E02001007,7,10094,21.17799604
E02001008,5,8383,46.88370464
E02001009,4,6956,38.09969595
E02001010,4,5957,47.8255308
E02001011,6,9958,9.958020988
E02001012,5,8099,31.58104568
E02001013,4,6164,15.11130678
E02001014,5,8132,27.76816281
E02001015,5,8334,42.86054572
E02001016,5,8317,49.87821137
E02001017,7,11000,21.668436
E02001018,5,7612,13.17953389
E02001019,6,8983,14.95914093
E02001020,4,5848,6.421516929
E02001021,5,7707,7.90284313
E02001022,5,7801,23.12080272
E02001023,4,5700,19.62970544
E02001024,5,8216,11.04222846
E02001025,5,7740,48.17340439
E02001026,6,9882,46.90239607
E02001027,4,7241,30.99819182
E02001028,5,7301,5.991106835
E02001029,4,7289,32.84094485
E02001030,4,5811,13.37588436
E02001031,4,6462,25.67195497
E02001032,5,7679,21.67672145
E02001033,4,5694,30.78082806
E02001034,5,8135,49.36324905
E02001035,5,7007,12.00952547
E02001036,4,7593,23.14169577
E02001037,5,6985,10.28451582
E02001038,4,5724,29.5689565
E02001039,5,8308,33.12397569
E02001040,4,6070,23.00105288
E02001041,5,7685,24.94152466
E02001042,4,6205,18.22771732
E02001043,4,5441,26.09654788
E02001044,5,9281,14.86145954
E02001045,5,8249,52.09747375
E02001046,5,10114,51.46034408
E02001047,6,9993,46.13890774
E02001048,5,8604,35.40038052
E02001049,6,9969,33.72104022
E02001050,4,8034,50.44336607
E02001051,5,8901,41.35957376
E02001052,6,13657,41.74191448
E02001053,6,11034,70.22114845
E02001055,5,9034,57.60402546
E02001056,5,8285,66.18729161
E02001057,6,9848,51.00183763
E02001059,6,11233,51.75128737
E02001061,4,9448,56.14944613
E02001062,5,9790,43.75943861
E02001063,4,12016,27.94328762
E02001064,5,9453,54.03197884
E02001065,5,9237,45.95303215
E02001066,6,12499,36.92799936
E02001067,5,10693,53.45454914
E02001068,4,10394,54.33748701
E02001069,5,11860,39.17275194
E02001070,5,12278,34.69515719
E02001071,6,13809,42.53462228
E02001072,5,9000,30.74661944
E02001073,6,9569,20.11501829
E02001074,6,12014,39.95347578
E02001075,4,8645,41.56162614
E02001076,5,12549,24.73544848
E02001077,5,7472,22.02579831
E02001078,6,10771,27.54697716
E02001079,5,9302,39.59453838
E02001080,5,10159,25.96177183
E02001081,4,6188,20.58839496
E02001082,4,6847,22.93056404
E02001083,5,8065,23.52403063
E02001084,5,8705,25.32760356
E02001085,5,8385,48.95301228
E02001086,4,6708,32.64473256
E02001087,6,9469,14.82842623
E02001088,5,9108,41.60671728
E02001089,5,7945,20.16777671
E02001090,4,6734,27.07084304
E02001091,5,8140,30.69338538
E02001092,5,8647,43.5527472
E02001093,5,9268,52.30407574
E02001094,5,9318,62.83717954
E02001095,5,8423,48.94138514
E02001096,5,7582,43.42478739
E02001097,5,8148,46.06119318
E02001098,4,5889,20.59339446
E02001099,4,5907,27.2205761
E02001100,4,6074,24.00675568
E02001101,4,5722,16.94047012
E02001102,4,6056,18.37540456
E02001103,4,5450,10.95482422
E02001104,4,6990,25.1919073
E02001105,4,6077,22.22433289
E02001106,4,5840,27.00831747
E02001107,4,6213,28.11222405
E02001108,3,5562,46.53519885
E02001109,5,7407,43.04060092
E02001110,4,6396,8.413407442
E02001111,4,7134,68.68803434
E02001112,4,5833,10.00498903
E02001113,5,9376,47.8775416
E02001114,5,8596,31.0277386
E02001115,4,5967,24.13798743
E02001116,4,6908,39.67646555
E02001117,3,6089,9.143611595
E02001118,4,6156,10.76529516
E02001119,5,11253,46.90902586
E02001121,4,7788,49.3505
E02001123,4,6575,47.81975544
E02001124,4,6021,47.11416143
E02001125,5,8225,24.4808107
E02001126,5,8409,51.09075312
E02001127,5,7216,50.51174834
E02001128,5,7687,32.19097893
E02001129,4,5892,41.77925764
E02001130,4,5619,23.14167734
E02001131,4,5231,21.36243108
E02001132,4,6515,23.86834935
E02001133,4,6250,15.68235968
E02001134,4,6204,15.7961981
E02001135,5,7863,54.70518021
E02001136,6,9117,25.01351026
E02001137,4,6195,14.25058434
E02001138,6,8644,13.6154941
E02001139,5,9457,52.18640689
E02001140,5,8002,38.44044264
E02001141,7,12027,58.81723464
E02001142,4,5846,13.18725385
E02001143,6,11092,44.42421006
E02001144,4,6157,28.27660224
E02001145,5,7034,19.19449204
E02001146,5,9503,48.95284289
E02001147,5,9124,46.08577214
E02001148,6,10109,32.25982352
E02001149,6,10038,48.22486212
E02001150,6,8557,37.36439091
E02001151,6,9871,21.19726775
E02001152,6,9119,34.26559118
E02001153,6,10415,50.45751935
E02001154,7,10196,28.82936907
E02001155,5,7350,32.74267061
E02001156,7,9629,18.61780154
E02001157,5,8001,57.71904449
E02001158,4,6094,48.93139974
E02001159,3,6139,35.65955318
E02001160,4,6530,46.9948977
E02001161,4,5936,26.41597574
E02001162,4,6041,28.52479126
E02001163,6,9110,23.92587333
E02001164,4,7331,36.28183727
E02001165,4,6257,29.5301448
E02001166,4,6876,28.26547629
E02001167,4,6880,34.91522849
E02001168,6,9692,32.15086855
E02001169,7,10431,8.546086473
E02001170,6,9788,8.196154168
E02001171,4,5835,14.28521697
E02001172,6,13907,51.3513499
E02001173,4,8455,52.78009533
E02001174,4,5548,21.74347188
E02001175,5,7106,36.89490079
E02001176,7,11237,27.93874602
E02001177,7,12523,34.81939336
E02001178,8,11833,34.19308848
E02001179,4,6281,46.3870355
E02001180,4,6078,62.59298569
E02001181,4,6001,44.63244909
E02001182,4,6015,48.1640951
E02001183,4,6208,37.2908539
E02001184,7,12587,32.09650226
E02001185,7,10028,26.14348345
E02001186,6,10438,26.48489787
E02001187,5,7093,26.28180967
E02001188,5,8175,35.8895907
E02001189,6,8313,20.57766474
E02001190,4,7018,68.80657452
E02001191,4,5858,23.01085353
E02001192,4,6769,14.70690914
E02001193,4,6174,32.99300599
E02001194,4,5905,12.19378984
E02001195,5,7373,23.17827696
E02001196,5,7691,16.83042959
E02001197,4,6356,15.88890072
E02001198,5,7520,31.12732114
E02001199,5,7928,10.85278898
E02001200,4,6767,59.15238762
E02001201,4,5828,21.13817828
E02001202,4,6241,38.65584714
E02001203,4,5857,6.174446304
E02001204,6,9227,22.5908939
E02001205,5,7931,30.51077027
E02001206,5,7239,16.69873408
E02001207,5,7018,13.80425862
E02001208,5,7414,22.56639156
E02001209,5,7875,24.3327214
E02001210,5,7094,36.80506597
E02001211,4,6173,10.59610481
E02001212,4,6806,47.26007596
E02001213,6,9435,15.33219735
E02001214,5,7598,19.23684259
E02001215,4,5894,13.93118001
E02001216,5,7388,9.979928668
E02001217,4,6801,21.76587825
E02001218,4,5975,9.664396987
E02001219,4,5537,5.898366986
E02001220,4,5597,12.87594318
E02001221,4,5910,6.552834349
E02001222,4,6397,12.40265859
E02001223,5,6816,5.738436913
E02001224,4,5804,8.335622846
E02001225,5,7194,7.403729497
E02001226,4,7011,14.46565711
E02001227,4,5811,3.099559972
E02001228,4,5358,4.579443262
E02001229,6,9850,19.74697523
E02001230,4,6011,19.71027749
E02001231,4,7253,23.46429367
E02001232,5,8390,41.41752253
E02001233,5,7651,33.73539394
E02001234,5,7648,45.63819155
E02001235,4,6748,30.85161381
E02001236,4,5824,47.65979945
E02001237,4,7031,30.25814564
E02001238,5,7677,26.88636212
E02001239,6,9200,33.02886511
E02001240,4,6155,26.62658359
E02001241,5,10016,53.51214726
E02001242,4,6141,17.95222488
E02001243,5,7823,19.92400217
E02001244,4,5454,16.32477264
E02001245,5,7865,33.69956999
E02001246,5,7362,38.49356724
E02001247,5,6893,31.93902002
E02001248,6,10753,38.43114526
E02001249,4,6429,31.65003764
E02001250,4,6533,15.52128012
E02001251,4,5965,21.29436379
E02001252,5,7326,15.28575034
E02001253,4,5109,24.68836034
E02001254,4,5741,28.56396464
E02001255,4,6321,60.24051827
E02001256,6,10286,40.94686195
E02001257,6,8934,33.56375823
E02001258,5,7118,18.29543706
E02001259,6,10394,36.77325544
E02001260,5,7671,12.63103376
E02001261,4,8548,24.80934125
E02001262,5,8479,25.80772143
E02001263,5,8193,8.701981936
E02001264,5,8352,17.63661003
E02001265,5,8092,16.76519488
E02001266,4,6935,26.28416828
E02001267,5,7564,19.06687269
E02001268,5,7158,10.48644258
E02001269,5,8478,24.88568601
E02001270,5,8276,9.677544345
E02001271,4,6542,18.10814812
E02001272,5,8244,8.797785784
E02001273,5,9593,9.957397165
E02001274,5,7930,6.766342875
E02001275,5,8538,45.23155973
E02001276,5,8070,21.00229542
E02001277,5,9464,26.86246577
E02001278,5,8447,6.509092577
E02001279,5,8680,5.439887673
E02001280,5,8391,23.00661566
E02001281,5,7662,4.96235787
E02001282,5,9625,9.015360519
E02001283,5,9140,9.217619803
E02001284,5,8329,5.294738264
E02001285,5,7996,5.840382566
E02001286,5,8184,5.619708456
E02001287,4,5654,9.240360453
E02001288,5,7488,12.94719151
E02001289,7,9969,10.92850727
E02001290,4,6173,17.69243123
E02001291,5,7656,29.14878226
E02001292,5,8131,14.12857053
E02001293,4,6099,19.67358649
E02001294,5,7678,25.60699179
E02001295,5,7501,49.64640381
E02001296,5,9460,59.17420613
E02001297,5,6693,31.10488555
E02001298,5,8464,41.84729407
E02001299,5,8886,22.01444745
E02001300,5,8141,30.51825562
E02001301,5,8449,39.09499112
E02001302,5,7909,33.44003047
E02001303,5,8591,48.86175463
E02001304,7,12585,11.54639793
E02001305,5,8265,16.37508034
E02001306,5,7317,17.64005767
E02001307,7,11685,7.568799658
E02001308,4,6180,22.52202977
E02001309,4,7906,21.06715368
E02001310,5,9229,40.11364341
E02001311,5,8355,24.96441448
E02001312,5,8187,28.96316795
E02001313,5,8060,40.67888499
E02001314,5,8314,11.55256459
E02001315,5,7637,15.10513513
E02001316,4,6485,45.24434603
E02001317,5,8485,31.8938713
E02001318,5,7878,25.57715575
E02001319,5,7476,44.64567269
E02001320,5,7685,26.30893208
E02001321,5,8293,16.61310973
E02001322,5,7406,17.28933567
E02001323,5,7748,21.96209254
E02001324,5,8501,25.14595624
E02001325,5,7758,11.83688012
E02001326,5,7867,14.47639138
E02001327,5,7652,62.75720465
E02001328,6,10127,27.31789059
E02001329,5,7389,61.15976776
E02001330,6,8913,54.77029676
E02001331,7,10047,54.07520414
E02001332,4,6924,56.94903322
E02001333,5,8613,49.75297295
E02001334,4,5669,73.17986982
E02001335,5,7708,22.72984899
E02001336,5,7057,69.2671896
E02001337,4,6028,37.94821649
E02001338,4,5828,43.65375841
E02001339,5,6677,42.79371874
E02001340,6,8993,20.93265595
E02001341,5,7179,49.45907411
E02001342,5,7151,17.44572521
E02001343,4,7122,17.36589315
E02001344,4,5248,33.32108956
E02001345,4,5580,17.63539928
E02001346,5,7357,48.56636863
E02001347,5,7629,41.92208677
E02001348,5,7116,36.36233094
E02001349,5,8004,35.28005297
E02001350,5,7998,53.87739222
E02001351,6,8681,54.18156871
E02001352,4,7201,57.11579239
E02001353,5,7512,19.50626491
E02001354,5,7528,52.69940502
E02001355,5,6826,59.09611339
E02001356,4,6676,59.46663182
E02001357,5,7024,60.6520924
E02001358,5,7051,68.56773663
E02001359,4,5621,30.3792126
E02001360,5,8505,68.48587854
E02001361,5,7570,51.53593184
E02001362,5,7348,40.45781464
E02001363,5,7777,54.64234062
E02001364,4,5500,73.58784145
E02001365,6,8969,68.32707938
E02001366,6,9071,53.76997806
E02001367,6,9618,20.7787278
E02001368,3,6469,66.34109399
E02001369,4,7761,58.04896444
E02001370,4,6743,74.33785199
E02001371,5,7176,52.20912319
E02001372,4,6107,41.37578926
E02001373,6,9123,46.9505713
E02001374,5,8735,64.28725976
E02001375,5,7054,46.17252197
E02001376,5,8831,60.53417529
E02001377,5,14463,32.28878525
E02001378,5,7792,40.22166992
E02001380,5,7594,21.40030024
E02001381,6,9419,51.03022646
E02001382,5,6971,13.56050452
E02001383,5,8063,47.22407751
E02001384,6,10930,33.76858024
E02001385,4,9141,64.93063527
E02001386,6,7565,52.52705975
E02001387,5,8057,11.89162083
E02001388,6,8320,23.5645726
E02001389,4,6568,52.5022739
E02001390,5,9098,62.28798527
E02001391,4,5948,52.88670999
E02001392,4,5745,14.49541358
E02001393,5,7618,7.651406668
E02001394,6,10068,26.83192392
E02001395,4,6149,14.37068613
E02001396,6,8153,42.10891819
E02001397,5,7572,26.65566865
E02001398,5,7780,28.70476799
E02001399,5,7215,12.85939653
E02001400,4,6586,35.29253766
E02001401,5,7975,19.6493679
E02001402,5,9164,16.09708293
E02001403,4,6360,45.44079151
E02001404,4,7295,48.96750747
E02001405,6,9808,60.60761317
E02001406,6,7736,13.7960486
E02001407,4,5972,14.387286
E02001408,4,5617,16.70146644
E02001409,7,9943,32.78294931
E02001410,4,5921,30.21976693
E02001411,4,5937,23.47480192
E02001412,6,8972,24.14933393
E02001413,7,9451,27.9578507
E02001414,4,5408,7.92691568
E02001415,4,6787,31.42553765
E02001416,4,6113,55.14905398
E02001417,5,7334,57.45556299
E02001418,3,5406,41.28289919
E02001419,5,6947,60.20786368
E02001420,7,10869,27.13879676
E02001421,7,10563,30.67478387
E02001422,4,6635,54.13884446
E02001423,4,6387,16.37048646
E02001424,9,13950,36.93155061
E02001425,7,10298,34.10175083
E02001426,4,5535,21.83917724
E02001427,6,10424,38.29350902
E02001428,4,5387,11.22633971
E02001429,5,6815,17.43175114
E02001430,5,7080,12.41065325
E02001431,5,7351,23.42978044
E02001432,6,8745,47.40388565
E02001433,5,7706,23.86163327
E02001434,5,7380,21.03226003
E02001435,5,8446,28.481426
E02001436,6,8821,20.30116336
E02001437,6,9592,14.16978159
E02001438,5,7359,15.07224691
E02001439,4,6456,25.65915861
E02001440,4,5876,9.100874064
E02001441,5,6482,6.670313946
E02001442,4,6085,10.8101221
E02001443,4,5569,6.874517867
E02001444,4,5570,13.03136338
E02001445,5,6826,11.54048125
E02001446,4,6750,13.62214415
E02001447,4,5758,16.14569868
E02001448,5,6824,12.35685771
E02001449,6,9031,21.45499313
E02001450,6,8215,10.00867498
E02001451,5,6005,47.25985529
E02001452,5,6576,53.16258318
E02001453,6,8711,11.9281986
E02001454,5,7284,20.71489044
E02001455,5,6976,19.03035636
E02001456,5,7475,19.03710528
E02001457,5,6755,45.15291177
E02001458,5,7761,25.45306069
E02001459,5,7285,35.0400151
E02001460,5,7408,45.98615065
E02001461,4,6393,25.45138589
E02001462,5,7640,60.63161636
E02001463,5,6799,45.52166569
E02001464,5,6881,64.43702383
E02001465,5,6912,69.18479572
E02001466,6,8491,50.53398021
E02001467,5,7776,32.78907677
E02001468,5,7622,34.97096169
E02001469,5,7787,16.73827572
E02001470,6,8453,17.13776943
E02001471,5,7708,52.22470667
E02001472,4,6926,29.11988897
E02001473,5,7947,30.87594728
E02001474,5,7193,67.5824952
E02001475,4,6209,51.62704912
E02001476,4,7843,56.38871248
E02001477,5,7477,68.93291133
E02001478,5,7848,35.02901516
E02001479,4,6174,12.31643797
E02001480,5,7764,14.3794678
E02001481,5,8041,26.8930592
E02001482,5,7954,75.83607895
E02001483,5,7288,14.97199643
E02001484,5,7752,19.15724832
E02001485,4,6773,42.03974871
E02001486,5,8123,28.81946818
E02001487,6,9606,59.00334499
E02001488,5,8627,35.15253866
E02001489,6,8193,8.715033199
E02001490,5,8403,16.00168535
E02001491,5,6821,48.23430113
E02001492,5,7839,17.15172777
E02001493,5,8174,62.2223653
E02001494,5,7070,7.550128571
E02001495,5,7863,32.76626567
E02001496,4,6248,14.8908766
E02001497,5,8049,46.79588458
E02001498,5,7503,16.97246195
E02001499,4,6703,11.26505251
E02001500,5,7536,13.49559209
E02001501,5,8021,14.81526867
E02001502,5,8976,21.36355626
E02001503,5,7441,13.54273995
E02001504,5,7300,8.939590137
E02001505,4,6323,23.53257346
E02001506,6,8865,4.306863734
E02001507,5,7234,7.157592618
E02001508,5,8247,24.35756421
E02001509,4,6586,25.50569587
E02001510,4,6038,34.45099039
E02001511,4,6324,24.33455835
E02001512,5,7805,20.44574439
E02001513,5,7800,15.64367974
E02001514,4,7693,39.60862368
E02001515,6,9667,49.19692438
E02001516,4,6075,33.56516247
E02001517,5,7997,23.31664337
E02001518,5,10462,25.70521736
E02001519,4,7305,42.27921465
E02001520,7,10800,13.78691037
E02001521,7,11922,32.15204051
E02001522,6,8842,47.91638362
E02001523,4,7088,25.14687387
E02001524,4,5888,7.462305537
E02001525,4,6831,49.0816592
E02001526,4,6306,51.05342959
E02001527,4,6075,19.23006305
E02001528,7,10469,33.80046948
E02001529,6,9388,42.23391468
E02001530,4,6356,47.39407127
E02001531,4,7001,36.63708927
E02001532,6,10233,11.01519095
E02001533,5,7438,33.40277803
E02001534,6,9762,26.57069914
